PC1	PC2	TCGA_Batch	sampleName
-105.799143358097	-0.219337772025043	A084	TCGA-BH-A0RX-01A-21R-A084-07
38.9135394875182	15.4489083042234	A034	TCGA-AN-A041-01A-11R-A034-07
63.6185172746852	7.9617380363278	A12D	TCGA-E2-A15L-01A-11R-A12D-07
24.0319632487668	-35.5563948047194	A00Z	TCGA-A7-A0DB-01A-11R-A00Z-07
48.8123980076817	120.568114819925	A00Z	TCGA-AN-A0AK-01A-21R-A00Z-07
-16.6059858056324	-103.877214378327	A22K	TCGA-A2-A0CO-01A-13R-A22K-07
-4.17776402220552	-113.439071850116	A115	TCGA-A2-A0EW-01A-21R-A115-07
44.8747045808843	-8.53261267051404	A115	TCGA-D8-A140-01A-11R-A115-07
58.9298648734387	33.1850817061748	A169	TCGA-E9-A249-01A-11R-A169-07
-81.0930951179372	-19.1486980713185	A084	TCGA-B6-A0RU-01A-11R-A084-07
7.03148739492405	-23.3027378664496	A14D	TCGA-E9-A1R2-01A-11R-A14D-07
-110.687475943465	118.399430825344	A109	TCGA-A2-A0YJ-01A-11R-A109-07
35.7622671273951	8.2234992712817	A056	TCGA-BH-A0B8-01A-21R-A056-07
-105.751930724336	46.4636427235935	A034	TCGA-A2-A0D2-01A-21R-A034-07
-4.62037787217161	16.0096735277502	A00Z	TCGA-A8-A09G-01A-21R-A00Z-07
-103.703977514006	21.3597995578644	A115	TCGA-BH-A0AV-01A-31R-A115-07
-107.047912001851	27.030672124043	A115	TCGA-C8-A134-01A-11R-A115-07
-23.1552722562706	-103.030861260998	A16F	TCGA-A2-A25A-01A-12R-A16F-07
-6.02651054373029	-98.4936670925571	A24H	TCGA-A7-A426-01A-22R-A24H-07
17.5028850735098	-39.9692516107069	A169	TCGA-AR-A24P-01A-11R-A169-07
-9.3043667420364	29.6567528632689	A12P	TCGA-BH-A0BZ-01A-31R-A12P-07
-3.23869774207604	-92.6647264709493	A16F	TCGA-D8-A27L-01A-11R-A16F-07
-37.9175575055588	-86.4479228268659	A22U	TCGA-A2-A0EP-01A-52R-A22U-07
-117.860025312041	-24.4621088720362	A239	TCGA-A2-A3XY-01A-11R-A239-07
-74.762764992997	-3.09187008988043	A169	TCGA-E9-A248-01A-11R-A169-07
-11.2557071924944	-32.2274137976119	A115	TCGA-E2-A14Z-01A-11R-A115-07
-96.6178499221746	36.1258431491819	A10J	TCGA-AO-A128-01A-11R-A10J-07
-106.304197991562	80.8562145474793	A109	TCGA-AR-A0U0-01A-11R-A109-07
34.4631673943264	15.8384424622954	A137	TCGA-BH-A1EV-01A-11R-A137-07
19.3007166742929	44.309397919819	A00Z	TCGA-AO-A03O-01A-11R-A00Z-07
-4.36012768923498	6.99221582635986	A16F	TCGA-D8-A27R-01A-11R-A16F-07
-70.9231884152943	76.3102962373519	A034	TCGA-AN-A0G0-01A-11R-A034-07
-115.709985466164	29.8729786548053	A034	TCGA-A8-A08R-01A-11R-A034-07
35.173859361313	-61.7143434845648	A034	TCGA-AN-A0FS-01A-11R-A034-07
37.418608245664	43.6702752387474	A13Q	TCGA-BH-A1F8-01A-11R-A13Q-07
-19.4774819207347	-105.911898580969	A352	TCGA-BH-A8G0-01A-11R-A352-07
23.2307570856011	-1.72578523590809	A22U	TCGA-JL-A3YX-01A-11R-A22U-07
9.51515410845595	-70.1843084204096	A084	TCGA-A2-A0T6-01A-11R-A084-07
52.741952777103	-41.89847639739	A13Q	TCGA-A2-A1FV-01A-11R-A13Q-07
26.6037893570851	26.3413391437833	A19W	TCGA-E2-A2P5-01A-11R-A19W-07
-112.675382672467	19.4093205596523	A084	TCGA-A1-A0SP-01A-11R-A084-07
-24.3002479692751	-67.6163344754636	A12P	TCGA-AR-A1AX-01A-11R-A12P-07
-84.9454430086577	20.7072187101626	A00Z	TCGA-A7-A0CE-01A-11R-A00Z-07
1.46872167734607	41.6687529287501	A115	TCGA-B6-A0RH-01A-21R-A115-07
-100.386987526763	47.3232991910943	A22U	TCGA-A2-A3XT-01A-11R-A22U-07
1.24407705256994	48.0961935710416	A00Z	TCGA-AN-A0AJ-01A-11R-A00Z-07
42.3406926786957	59.0660147479018	A266	TCGA-A7-A4SF-01A-11R-A266-07
-98.0288124341184	84.4934310926771	A084	TCGA-A2-A0T0-01A-22R-A084-07
-45.2418676246943	15.7580754059851	A056	TCGA-BH-A0AW-01A-11R-A056-07
50.3766304738967	68.7728594859901	A00Z	TCGA-AO-A03P-01A-11R-A00Z-07
8.1432086734696	-35.9045465799955	A16F	TCGA-E9-A245-01A-22R-A16F-07
64.6987085485498	47.0659957778999	A14D	TCGA-D8-A1X5-01A-11R-A14D-07
-5.34455239468734	56.1317460205652	A21T	TCGA-EW-A1PC-01B-11R-A21T-07
-119.339071144382	26.3450857163176	A144	TCGA-EW-A1OW-01A-21R-A144-07
54.047956086056	52.7767711168576	A00Z	TCGA-A8-A09M-01A-11R-A00Z-07
2.2055019286325	-76.0147164624273	A12P	TCGA-AR-A1AK-01A-21R-A12P-07
5.11086591088175	55.9874328255693	A13Q	TCGA-D8-A1JA-01A-11R-A13Q-07
37.8414527982359	15.5059853248811	A00Z	TCGA-A8-A090-01A-11R-A00Z-07
6.66419101944497	-15.9028842389258	A00Z	TCGA-A8-A09D-01A-11R-A00Z-07
5.35493132630436	-61.4164057105764	A266	TCGA-A2-A4RW-01A-21R-A266-07
-8.30492355556736	-22.9344699296645	A034	TCGA-BH-A0BD-01A-11R-A034-07
-119.333106389532	-48.0540667881013	A084	TCGA-B6-A0RT-01A-21R-A084-07
-105.724306136397	-46.9862963148107	A33J	TCGA-LL-A73Y-01A-11R-A33J-07
-4.93202409175714	-69.7860602523438	A00Z	TCGA-A8-A0A4-01A-11R-A00Z-07
44.4738052690613	-39.089079912979	A00Z	TCGA-A8-A0A1-01A-11R-A00Z-07
26.4440043097006	33.7038256602924	A109	TCGA-A2-A0YT-01A-11R-A109-07
80.2792960610881	88.208671570865	A109	TCGA-B6-A0X5-01A-21R-A109-07
-88.0958783074572	62.3251596408727	A084	TCGA-AR-A0TP-01A-11R-A084-07
-106.102050955528	22.0140446717956	A33J	TCGA-A7-A6VV-01A-22R-A33J-07
41.6334186870556	20.5027754247657	A28M	TCGA-AC-A5XU-01A-11R-A28M-07
8.74977149992189	-20.6759602354283	A21T	TCGA-A7-A2KD-01A-31R-A21T-07
-18.4820752405902	-84.3224738347384	A17B	TCGA-AC-A2FB-01A-11R-A17B-07
18.7393284726498	56.7213862022554	A115	TCGA-AR-A0TY-01A-12R-A115-07
5.5660967472197	-76.1828460045889	A213	TCGA-A2-A3KC-01A-11R-A213-07
-112.130726493285	21.2577567173187	A115	TCGA-BH-A0BG-01A-11R-A115-07
-7.01989995524204	-48.1950187488252	A056	TCGA-A8-A0A6-01A-12R-A056-07
7.9014450050154	28.592329487728	A352	TCGA-LL-A7T0-01A-31R-A352-07
16.755442492981	-52.244171115326	A144	TCGA-A1-A0SF-01A-11R-A144-07
-117.680823730044	52.795761944996	A144	TCGA-EW-A1P4-01A-21R-A144-07
46.4771490876787	5.79679268629056	A213	TCGA-C8-A3M8-01A-11R-A213-07
6.29159426824914	-79.2252085518495	A28M	TCGA-OL-A5RV-01A-12R-A28M-07
5.78360174580308	-12.5393723263335	A056	TCGA-BH-A0HX-01A-21R-A056-07
16.512615991865	-62.137983323089	A27Q	TCGA-AR-A5QM-01A-11R-A27Q-07
26.1228981047605	39.3565096671581	A144	TCGA-EW-A1OY-01A-11R-A144-07
-54.859063414936	-89.6899687352218	A14D	TCGA-EW-A1P1-01A-31R-A14D-07
21.1076122691259	2.87567781374235	A157	TCGA-E9-A22E-01A-11R-A157-07
27.6329906921605	36.7965599881591	A056	TCGA-BH-A0HY-01A-11R-A056-07
-105.397359490531	40.1202171234089	A144	TCGA-EW-A1P8-01A-11R-A144-07
34.9097625335997	96.6636619797964	A115	TCGA-C8-A12U-01A-11R-A115-07
74.4928989365286	32.8623857855917	A034	TCGA-A8-A07S-01A-11R-A034-07
12.2663209161085	46.2369658521108	A144	TCGA-E9-A1NA-01A-11R-A144-07
38.3384353132409	14.0861010855743	A169	TCGA-AR-A24N-01A-11R-A169-07
0.174217729844729	-1.0613067615439	A056	TCGA-BH-A0E2-01A-11R-A056-07
99.4418704464875	43.0369412711287	A084	TCGA-AR-A0TR-01A-11R-A084-07
-25.9851686691078	-107.861870833326	A13Q	TCGA-BH-A1FB-01A-11R-A13Q-07
-112.339875355197	52.3085768855737	A034	TCGA-A2-A0CM-01A-31R-A034-07
-6.0015890094926	-122.096965236742	A18M	TCGA-AR-A2LN-01A-21R-A18M-07
33.9727947273371	-41.2781919539534	A16F	TCGA-D8-A27P-01A-11R-A16F-07
-36.0576224138893	-88.4664617959927	A352	TCGA-BH-A8FZ-01A-11R-A352-07
-96.2193565819003	-37.0609015907874	A12D	TCGA-BH-A18Q-01A-12R-A12D-07
-123.81732971782	96.0595113957046	A157	TCGA-E9-A22G-01A-11R-A157-07
-25.4381968023131	25.3742567410785	A034	TCGA-A2-A0EQ-01A-11R-A034-07
28.8336666444475	17.0803582266753	A00Z	TCGA-A8-A076-01A-21R-A00Z-07
-1.75837328537548	-64.638909274096	A115	TCGA-B6-A0RQ-01A-11R-A115-07
46.6537323787243	21.3102775143818	A169	TCGA-AR-A24Z-01A-11R-A169-07
-31.7486005370499	0.123777456914351	A32P	TCGA-LL-A740-01A-21R-A32P-07
34.0797461164455	-43.8929241220137	A12D	TCGA-E2-A15C-01A-31R-A12D-07
-112.770336611901	102.091135381081	A144	TCGA-EW-A1PB-01A-11R-A144-07
69.2449889231723	-1.66404073472783	A084	TCGA-BH-A0HI-01A-11R-A084-07
46.2150583131972	-35.7539754157506	A29R	TCGA-OL-A66K-01A-11R-A29R-07
26.8869828405582	-34.7026533068931	A169	TCGA-A2-A25C-01A-11R-A169-07
-49.0383900291149	-11.4197026873114	A00Z	TCGA-A8-A0A7-01A-11R-A00Z-07
49.0257546855584	-8.41983915536787	A33J	TCGA-OL-A6VR-01A-32R-A33J-07
-87.5570399518742	-1.10628534026311	A169	TCGA-AR-A24Q-01A-12R-A169-07
37.7761007134595	-35.046195056513	A056	TCGA-A8-A08O-01A-21R-A056-07
-118.835102946297	64.3458857721983	A056	TCGA-B6-A0RE-01A-11R-A056-07
0.869564104934976	-79.2970633519641	A144	TCGA-E2-A1IO-01A-11R-A144-07
-120.630566682423	37.5814779292845	A056	TCGA-BH-A0B9-01A-11R-A056-07
31.6812498683961	16.9547467892597	A169	TCGA-E9-A247-01A-11R-A169-07
-115.756536577149	29.242767976173	A109	TCGA-AN-A0XU-01A-11R-A109-07
37.9946287396622	19.8512236088356	A29R	TCGA-OL-A66H-01A-11R-A29R-07
89.4596954306846	64.7400739044291	A157	TCGA-BH-A204-01A-11R-A157-07
-51.1385840582994	-24.0466803113495	A169	TCGA-AR-A24U-01A-11R-A169-07
43.3265514420031	3.24441152402963	A00Z	TCGA-A8-A096-01A-11R-A00Z-07
-101.391729195135	-18.624056215412	A034	TCGA-AN-A0FX-01A-11R-A034-07
-70.4770931994816	94.7360364816769	A034	TCGA-AN-A04D-01A-21R-A034-07
-10.7004801907609	-82.1764678527644	A28M	TCGA-OL-A5RX-01A-11R-A28M-07
81.6439776455647	82.0837622609013	A034	TCGA-AO-A0J3-01A-11R-A034-07
12.6644324712238	-66.6738470054268	A36F	TCGA-W8-A86G-01A-21R-A36F-07
30.648775350991	-40.1730133415788	A16F	TCGA-D8-A27T-01A-11R-A16F-07
52.8681698840591	-5.19087686578741	A056	TCGA-BH-A0H6-01A-21R-A056-07
33.5724988552154	-23.1613661320123	A27Q	TCGA-OL-A5DA-01A-11R-A27Q-07
15.3785897960965	-25.5699382862239	A14M	TCGA-E9-A1R3-01A-31R-A14M-07
19.4649600995299	49.4024069770666	A12D	TCGA-BH-A18U-01A-21R-A12D-07
12.945681535181	-21.3193885202339	A13Q	TCGA-E2-A1L9-01A-11R-A13Q-07
-18.8222634565271	-80.744238758904	A33J	TCGA-LD-A74U-01A-13R-A33J-07
1.16803330839491	-22.3117137716821	A13Q	TCGA-D8-A1JP-01A-11R-A13Q-07
-19.1029934072173	-50.8299328232286	A213	TCGA-AC-A23G-01A-11R-A213-07
-99.7008079913185	118.085273842008	A12D	TCGA-E2-A14Y-01A-21R-A12D-07
57.8344660599485	9.55149092974291	A21T	TCGA-AC-A2BM-01A-11R-A21T-07
10.2881376217934	56.2259657160402	A13Q	TCGA-C8-A1HK-01A-21R-A13Q-07
17.701099496566	-69.0995914307198	A24H	TCGA-D8-A3Z5-01A-41R-A24H-07
5.131163622745	27.5199887705186	A12D	TCGA-E2-A152-01A-11R-A12D-07
55.6619782492418	-2.29296102019325	A169	TCGA-E9-A24A-01A-11R-A169-07
88.6243668144335	98.119543585755	A32P	TCGA-EW-A6SA-01A-21R-A32P-07
42.6919026276329	-52.0231368664402	A14D	TCGA-E2-A1IL-01A-11R-A14D-07
30.9722217280492	-22.0936487536328	A12P	TCGA-AR-A1AN-01A-11R-A12P-07
39.5196755519823	52.168410105514	A169	TCGA-A2-A25B-01A-11R-A169-07
33.9065142209108	-5.66397935320846	A14M	TCGA-D8-A1XY-01A-11R-A14M-07
-98.1773876866651	30.1242256732074	A115	TCGA-A7-A0DA-01A-31R-A115-07
50.3083593218459	-17.0289098544189	A034	TCGA-AN-A0FF-01A-11R-A034-07
65.5273909007786	60.6462190113691	A115	TCGA-C8-A12M-01A-11R-A115-07
66.4760375055084	66.3478789976644	A352	TCGA-AC-A7VB-01A-11R-A352-07
21.729260496879	24.4790748534712	A213	TCGA-A7-A3J0-01A-11R-A213-07
-46.804814627848	33.9012289736007	A084	TCGA-B6-A0RS-01A-11R-A084-07
28.756048780087	9.74554211089846	A00Z	TCGA-BH-A0B4-01A-11R-A00Z-07
87.17273993194	25.1379562359205	A12D	TCGA-BH-A18N-01A-11R-A12D-07
-1.94813897090651	-11.6380407248185	A21T	TCGA-A7-A3IY-01A-21R-A21T-07
9.31341525630004	46.4713638248125	A034	TCGA-A2-A04X-01A-21R-A034-07
-27.3274087855544	-57.5771516402227	A115	TCGA-C8-A132-01A-31R-A115-07
11.9867307799366	-86.3986258546922	A213	TCGA-A7-A3J1-01A-11R-A213-07
10.873644279002	-67.3344457879513	A115	TCGA-BH-A0DE-01A-11R-A115-07
-93.3984296199037	97.5246542354275	A12P	TCGA-A7-A13D-01A-13R-A12P-07
14.2505500968237	-43.4251656316808	A17B	TCGA-D8-A27V-01A-12R-A17B-07
55.1571607568326	35.7257209653494	A00Z	TCGA-A2-A0D4-01A-11R-A00Z-07
-14.1964040501569	-82.9542509532962	A056	TCGA-A7-A0CG-01A-12R-A056-07
-112.840596069989	130.731712032446	A00Z	TCGA-A2-A0D0-01A-11R-A00Z-07
-1.78479434979466	-63.7195179861837	A084	TCGA-A2-A0EN-01A-13R-A084-07
-38.3993960420302	-86.8987910617715	A13Q	TCGA-AO-A1KO-01A-31R-A13Q-07
100.254335466454	64.0066641870284	A12D	TCGA-BH-A18S-01A-11R-A12D-07
27.6820788204512	31.065513689917	A169	TCGA-C8-A27A-01A-11R-A169-07
12.8224157289296	6.40822304740292	A14D	TCGA-E9-A1NF-01A-11R-A14D-07
-125.373955064539	42.4718956846809	A034	TCGA-A2-A04T-01A-21R-A034-07
-98.0364931696296	43.489234769526	A12D	TCGA-E2-A150-01A-11R-A12D-07
27.8200152675537	36.1370787782927	A169	TCGA-AR-A24H-01A-11R-A169-07
89.6045402913652	48.7413392243333	A00Z	TCGA-A8-A099-01A-11R-A00Z-07
36.5868202199939	48.7164138642302	A13Q	TCGA-BH-A1FD-01A-11R-A13Q-07
60.6785475645431	26.6661503624923	A16F	TCGA-C8-A26Z-01A-11R-A16F-07
3.21161005186293	-83.7543807939018	A22K	TCGA-AR-A1AM-01A-41R-A22K-07
-2.25043363526822	31.0630524251251	A28M	TCGA-AC-A5EH-01A-11R-A28M-07
-15.5835839481635	34.1134236422504	A056	TCGA-AO-A0JD-01A-11R-A056-07
-93.8867977776999	40.46617586021	A18M	TCGA-HN-A2NL-01A-11R-A18M-07
-125.347534133629	43.5175539555653	A12P	TCGA-AR-A1AQ-01A-11R-A12P-07
-8.62099075607262	-56.9755809636652	A115	TCGA-D8-A141-01A-11R-A115-07
80.8408911290391	37.1621613780751	A10J	TCGA-E2-A106-01A-11R-A10J-07
11.9468580613076	-32.8706778749966	A144	TCGA-EW-A1PA-01A-11R-A144-07
-17.2143166439328	-26.9792389036017	A17B	TCGA-EW-A2FV-01A-11R-A17B-07
48.9939597670124	26.6811181253245	A034	TCGA-A8-A08S-01A-11R-A034-07
43.6277084131961	10.9304709860778	A180	TCGA-AR-A2LL-01A-11R-A180-07
-126.58737287515	-47.8363949065162	A034	TCGA-AQ-A04J-01A-02R-A034-07
-1.07405686886214	-35.5961171006124	A00Z	TCGA-A8-A09A-01A-11R-A00Z-07
-34.2024574382785	54.313099369048	A034	TCGA-AN-A0AM-01A-11R-A034-07
-28.1998239698143	-124.422564844752	A266	TCGA-A2-A4RY-01A-31R-A266-07
-89.4824617708612	87.6501014345155	A12D	TCGA-BH-A18T-01A-11R-A12D-07
15.6826938593682	-5.03774719279429	A056	TCGA-AO-A03L-01A-41R-A056-07
-2.02844523570665	-19.3497162671592	A109	TCGA-AN-A0XW-01A-11R-A109-07
14.4778083076697	-72.6931425090513	A16F	TCGA-D8-A27K-01A-11R-A16F-07
-92.1380364090374	96.7873003676877	A00Z	TCGA-A8-A07O-01A-11R-A00Z-07
63.9748734305076	-42.9854977913348	A137	TCGA-BH-A1ET-01A-11R-A137-07
-63.51050256052	-2.0902370892332	A10J	TCGA-AO-A03U-01B-21R-A10J-07
2.56914436494158	-25.1942130925278	A16F	TCGA-E9-A295-01A-11R-A16F-07
31.8629698304639	29.6872070660396	A034	TCGA-B6-A0IO-01A-11R-A034-07
13.5582171126756	22.3077315108843	A056	TCGA-BH-A0H7-01A-13R-A056-07
20.8943571868709	29.6409776460376	A034	TCGA-B6-A0IG-01A-11R-A034-07
-90.6011226834291	10.0560477653826	A115	TCGA-D8-A142-01A-11R-A115-07
73.3268630815316	62.9878193951214	A17B	TCGA-EW-A2FW-01A-11R-A17B-07
-76.1660719963729	60.6148152081892	A144	TCGA-E2-A1LL-01A-11R-A144-07
38.7615058141342	32.7647588801292	A00Z	TCGA-AN-A03Y-01A-21R-A00Z-07
32.3042904172576	-7.44933326648145	A056	TCGA-BH-A0DS-01A-11R-A056-07
-133.150310063248	24.9141185146079	A26B	TCGA-E9-A1NC-01A-21R-A26B-07
-98.3417130911043	-6.18079239605278	A169	TCGA-E9-A243-01A-21R-A169-07
-121.536511164391	75.3887586200112	A12P	TCGA-AR-A1AI-01A-11R-A12P-07
50.642870124856	-2.49349507415765	A180	TCGA-AR-A2LE-01A-11R-A180-07
-111.077481555369	-20.2002030642833	A266	TCGA-A7-A4SE-01A-11R-A266-07
-125.192972628511	38.7179752643272	A12D	TCGA-BH-A18V-01A-11R-A12D-07
-13.0611489095166	-73.0606672100143	A13Q	TCGA-D8-A1JB-01A-11R-A13Q-07
-1.56338138139683	-59.2675052827293	A12D	TCGA-BH-A18F-01A-11R-A12D-07
5.31083142665588	-69.0317781276296	A16F	TCGA-A2-A259-01A-11R-A16F-07
-120.582551117772	86.6684009786068	A169	TCGA-C8-A27B-01A-11R-A169-07
-90.4246568386779	-7.33442840788708	A28M	TCGA-LL-A5YO-01A-21R-A28M-07
3.40097607550341	49.7922611301904	A00Z	TCGA-BH-A0DZ-01A-11R-A00Z-07
-7.5355151919194	-72.8087544097963	A169	TCGA-E9-A1QZ-01A-21R-A169-07
-12.7268539104074	-8.98316441816302	A13Q	TCGA-EW-A1IZ-01A-11R-A13Q-07
22.8048785893264	-66.2031385737464	A277	TCGA-A7-A0DB-01A-11R-A277-07
-47.7517269497291	12.5942664989857	A13Q	TCGA-D8-A1JG-01B-11R-A13Q-07
-74.2433277929672	68.3043037787428	A12D	TCGA-AR-A1AH-01A-11R-A12D-07
18.859986727618	45.1408352994617	A034	TCGA-A8-A09I-01A-22R-A034-07
-121.624300754209	-32.175747075006	A239	TCGA-B6-A3ZX-01A-11R-A239-07
-18.8990206750903	-73.3214385216404	A21T	TCGA-C8-A3M7-01A-12R-A21T-07
7.3623808370918	-101.636885980015	A115	TCGA-D8-A145-01A-11R-A115-07
31.8839396101001	-78.316916289951	A137	TCGA-E2-A15I-01A-21R-A137-07
45.9599046635187	11.1085131333475	A14D	TCGA-D8-A1XG-01A-11R-A14D-07
14.0752955575528	-17.5735327273701	A137	TCGA-C8-A1HI-01A-11R-A137-07
22.1395907340789	19.093070563054	A24H	TCGA-BH-A42T-01A-11R-A24H-07
29.7203895990903	3.79256364923246	A056	TCGA-B6-A0RI-01A-11R-A056-07
10.549078306267	17.0797263129182	A157	TCGA-E9-A1RF-01A-11R-A157-07
-8.69728167447584	-54.3345718812965	A034	TCGA-A8-A07E-01A-11R-A034-07
56.1316137297877	44.4833438140516	A157	TCGA-E9-A228-01A-31R-A157-07
-64.1479212755096	-53.4271765504509	A32P	TCGA-LL-A73Z-01A-11R-A32P-07
-32.5852862774043	-69.9824640918129	A239	TCGA-AC-A3YI-01A-21R-A239-07
10.7412462206772	-19.4488495767491	A24H	TCGA-B6-A408-01A-12R-A24H-07
39.7862637349126	-0.506773129694895	A169	TCGA-AR-A24R-01A-11R-A169-07
29.4362089499336	-39.2411565865029	A14D	TCGA-D8-A1XB-01A-11R-A14D-07
18.9403099218559	33.9068489355604	A00Z	TCGA-A8-A08J-01A-11R-A00Z-07
-59.4073031105329	12.7549180995048	A12P	TCGA-E2-A1B0-01A-11R-A12P-07
10.6804347661397	-49.7480845931755	A034	TCGA-A2-A0EO-01A-11R-A034-07
53.8226882764237	16.8140268508335	A13Q	TCGA-A2-A1G4-01A-11R-A13Q-07
-113.406100365796	92.395398470197	A034	TCGA-AO-A0J6-01A-11R-A034-07
29.7531036894067	39.7321406530856	A00Z	TCGA-A8-A092-01A-11R-A00Z-07
-45.270355733641	-52.3773962298202	A115	TCGA-A2-A0CL-01A-11R-A115-07
6.7766124969427	-90.0049400700738	A13Q	TCGA-EW-A1J2-01A-21R-A13Q-07
17.2449472823003	-50.2244686944559	A109	TCGA-AN-A0XV-01A-11R-A109-07
-91.1980715699667	63.6143347969752	A00Z	TCGA-AN-A0AR-01A-11R-A00Z-07
43.164645034556	66.0773481275796	A13Q	TCGA-BH-A1FM-01A-11R-A13Q-07
-84.4543341258163	-49.2869021797851	A28M	TCGA-OL-A5RY-01A-21R-A28M-07
-17.9622516422593	-19.7983610874039	A14D	TCGA-E9-A1N9-01A-11R-A14D-07
79.905304146047	60.9937606450758	A12P	TCGA-E2-A15J-01A-11R-A12P-07
-107.073050845632	-53.1672619817079	A266	TCGA-A2-A4RX-01A-11R-A266-07
13.6968994767748	9.00152636836802	A169	TCGA-AR-A250-01A-31R-A169-07
23.7534056343173	-67.7390884408094	A10J	TCGA-A2-A0YI-01A-31R-A10J-07
5.70623566071151	-59.0735569051846	A14M	TCGA-D8-A1Y0-01A-11R-A14M-07
-125.65075136085	46.6937669352811	A109	TCGA-A2-A0YM-01A-11R-A109-07
42.3937720418221	41.00459690796	A056	TCGA-AO-A0JM-01A-21R-A056-07
-117.046125760589	47.0319018460997	A28M	TCGA-AR-A5QQ-01A-11R-A28M-07
76.8927002014906	35.1154306112412	A21T	TCGA-E9-A3Q9-01A-11R-A21T-07
41.266033675144	97.1633025240831	A13Q	TCGA-BH-A1EN-01A-11R-A13Q-07
57.3726942774322	6.92280335375785	A277	TCGA-A7-A26J-01A-11R-A277-07
5.00568520643967	-93.9129142306844	A115	TCGA-BH-A0EA-01A-11R-A115-07
78.8071802162686	42.4967528471455	A157	TCGA-B6-A1KC-01B-11R-A157-07
40.4632166054153	-22.8365953283326	A00Z	TCGA-A8-A06P-01A-11R-A00Z-07
8.92212601895804	-52.0073374120731	A144	TCGA-EW-A1PF-01A-11R-A144-07
0.989760439740341	-12.4564048806906	A056	TCGA-BH-A0B1-01A-12R-A056-07
-5.20705126779151	-26.5486068803374	A034	TCGA-A8-A097-01A-11R-A034-07
88.7460317239663	18.1222452839914	A12P	TCGA-AR-A1AV-01A-21R-A12P-07
42.0795231871047	-31.7961327838538	A10J	TCGA-E2-A10B-01A-11R-A10J-07
-87.5925640964812	11.6357474982826	A14M	TCGA-D8-A1XW-01A-11R-A14M-07
28.7330636209653	-57.4575341986923	A115	TCGA-E2-A15D-01A-11R-A115-07
-33.2061150394222	-5.53773401726305	A27Q	TCGA-OL-A5D6-01A-21R-A27Q-07
36.429712550275	-27.4614674991197	A169	TCGA-A7-A26J-01A-11R-A169-07
-31.2463652970468	9.64366434098669	A169	TCGA-C8-A278-01A-11R-A169-07
-10.2158453236109	-10.8034230322057	A36F	TCGA-C8-A8HQ-01A-11R-A36F-07
-27.9846748163702	42.5060271756315	A00Z	TCGA-A8-A094-01A-11R-A00Z-07
-9.49649311188066	-76.7773501891894	A18M	TCGA-GM-A2DI-01A-31R-A18M-07
20.0489517764119	-7.03617213762344	A115	TCGA-A2-A0T3-01A-21R-A115-07
58.2007416104854	21.3625845612508	A084	TCGA-BH-A0DH-01A-11R-A084-07
22.9769811781862	20.8919341047756	A16F	TCGA-D8-A27W-01A-11R-A16F-07
-95.7395633828193	39.8604798019127	A034	TCGA-A8-A07C-01A-11R-A034-07
1.37084345640013	-93.0404990491298	A27Q	TCGA-HN-A2OB-01A-21R-A27Q-07
13.2210862009638	10.3753918763713	A034	TCGA-AN-A0FY-01A-11R-A034-07
21.4543764175278	-21.993486456853	A12D	TCGA-BH-A18K-01A-11R-A12D-07
-129.097807313187	35.1759831148578	A14M	TCGA-EW-A1PH-01A-11R-A14M-07
55.2998664629583	24.8213349089283	A084	TCGA-B6-A0RO-01A-22R-A084-07
-3.01993098382129	-7.56801053147949	A034	TCGA-A2-A0EY-01A-11R-A034-07
43.3643625452504	12.7994316137729	A27Q	TCGA-OL-A5D8-01A-11R-A27Q-07
5.71760871278665	22.4569566105259	A115	TCGA-D8-A13Y-01A-11R-A115-07
19.4851448081354	-39.9093591111103	A266	TCGA-A2-A4S2-01A-12R-A266-07
4.5189617950596	37.2458656198321	A034	TCGA-B6-A0I9-01A-11R-A034-07
-95.6305695690368	26.9792508392232	A00Z	TCGA-AN-A0AL-01A-11R-A00Z-07
-9.58818734846554	-16.8805855761604	A144	TCGA-E2-A1L7-01A-11R-A144-07
-77.7144198947093	31.0667344375464	A115	TCGA-AO-A12F-01A-11R-A115-07
-122.628542831023	54.3349858610279	A157	TCGA-E2-A1LI-01A-12R-A157-07
75.3677268857352	35.928379118696	A157	TCGA-E9-A1RE-01A-11R-A157-07
51.2351767968295	47.8224949288354	A00Z	TCGA-A8-A09W-01A-11R-A00Z-07
49.2520435445357	20.9832609468458	A144	TCGA-EW-A1P5-01A-11R-A144-07
-32.0799360295997	-76.8875611585174	A36F	TCGA-C8-A8HR-01A-11R-A36F-07
7.04085405680317	-74.6552534081406	A056	TCGA-BH-A0BA-01A-11R-A056-07
5.0081633563672	32.0350578823745	A00Z	TCGA-A8-A06U-01A-11R-A00Z-07
